ENSSSAG00000081894	ENSSSAG00000081894	Gene Expression
ENSSSAG00000055238	angel1	Gene Expression
ENSSSAG00000055246	si:ch211-173a9.6	Gene Expression
ENSSSAG00000115578	ENSSSAG00000115578	Gene Expression
ENSSSAG00000086803	ENSSSAG00000086803	Gene Expression
ENSSSAG00000100471	ENSSSAG00000100471	Gene Expression
ENSSSAG00000053618	ENSSSAG00000053618	Gene Expression
ENSSSAG00000066772	ube4a	Gene Expression
ENSSSAG00000086126	ENSSSAG00000086126	Gene Expression
ENSSSAG00000057905	ENSSSAG00000057905	Gene Expression
ENSSSAG00000090317	zfyve26	Gene Expression
ENSSSAG00000114265	ENSSSAG00000114265	Gene Expression
ENSSSAG00000110679	ENSSSAG00000110679	Gene Expression
ENSSSAG00000000089	rdh12	Gene Expression
ENSSSAG00000058245	ENSSSAG00000058245	Gene Expression
ENSSSAG00000025639	ENSSSAG00000025639	Gene Expression
ENSSSAG00000003314	ZFYVE21	Gene Expression
ENSSSAG00000065149	vti1b	Gene Expression
ENSSSAG00000065140	ARGI2	Gene Expression
ENSSSAG00000007945	ENSSSAG00000007945	Gene Expression
ENSSSAG00000002569	brms1la	Gene Expression
ENSSSAG00000108515	JAKMIP1	Gene Expression
ENSSSAG00000054146	FCHSD1	Gene Expression
ENSSSAG00000003445	ralgapa1	Gene Expression
ENSSSAG00000040060	ENSSSAG00000040060	Gene Expression
ENSSSAG00000103649	ENSSSAG00000103649	Gene Expression
ENSSSAG00000095109	ENSSSAG00000095109	Gene Expression
ENSSSAG00000068936	pdzd3a	Gene Expression
ENSSSAG00000110281	ENSSSAG00000110281	Gene Expression
ENSSSAG00000064209	ccdc28a	Gene Expression
ENSSSAG00000068964	nlrx1	Gene Expression
ENSSSAG00000063494	slc9a6a	Gene Expression
ENSSSAG00000069560	ENSSSAG00000069560	Gene Expression
ENSSSAG00000068993	abcg4b	Gene Expression
ENSSSAG00000064213	ccdc28a	Gene Expression
ENSSSAG00000065077	ENSSSAG00000065077	Gene Expression
ENSSSAG00000103421	ENSSSAG00000103421	Gene Expression
ENSSSAG00000111283	ENSSSAG00000111283	Gene Expression
ENSSSAG00000003072	ENSSSAG00000003072	Gene Expression
ENSSSAG00000120886	SLIRP	Gene Expression
ENSSSAG00000003094	alkbh1	Gene Expression
ENSSSAG00000005098	nenf	Gene Expression
ENSSSAG00000073774	oct2	Gene Expression
ENSSSAG00000073789	dusp23b	Gene Expression
ENSSSAG00000044650	eif2ak3	Gene Expression
ENSSSAG00000002264	ENSSSAG00000002264	Gene Expression
ENSSSAG00000109933	npas4a	Gene Expression
ENSSSAG00000002389	ENSSSAG00000002389	Gene Expression
ENSSSAG00000073511	pcdh12	Gene Expression
ENSSSAG00000002402	ENSSSAG00000002402	Gene Expression
ENSSSAG00000053641	cssa09h4orf45	Gene Expression
ENSSSAG00000055648	ENSSSAG00000055648	Gene Expression
ENSSSAG00000002424	ENSSSAG00000002424	Gene Expression
ENSSSAG00000108924	ENSSSAG00000108924	Gene Expression
ENSSSAG00000119748	ENSSSAG00000119748	Gene Expression
ENSSSAG00000005200	ENSSSAG00000005200	Gene Expression
ENSSSAG00000073912	ENSSSAG00000073912	Gene Expression
ENSSSAG00000054285	ppp2ca	Gene Expression
ENSSSAG00000073919	ENSSSAG00000073919	Gene Expression
ENSSSAG00000109426	cabp2b	Gene Expression
ENSSSAG00000072026	cpxm1b	Gene Expression
ENSSSAG00000086092	nsd1a	Gene Expression
ENSSSAG00000049795	INSM2	Gene Expression
ENSSSAG00000049805	nfkbiab	Gene Expression
ENSSSAG00000044742	ENSSSAG00000044742	Gene Expression
ENSSSAG00000097474	si:ch1073-44g3.1	Gene Expression
ENSSSAG00000110716	ENSSSAG00000110716	Gene Expression
ENSSSAG00000083034	ENSSSAG00000083034	Gene Expression
ENSSSAG00000095788	ENSSSAG00000095788	Gene Expression
ENSSSAG00000113812	ENSSSAG00000113812	Gene Expression
ENSSSAG00000112781	ENSSSAG00000112781	Gene Expression
ENSSSAG00000111270	ENSSSAG00000111270	Gene Expression
ENSSSAG00000115590	ENSSSAG00000115590	Gene Expression
ENSSSAG00000113045	ENSSSAG00000113045	Gene Expression
ENSSSAG00000088792	ENSSSAG00000088792	Gene Expression
ENSSSAG00000115772	ENSSSAG00000115772	Gene Expression
ENSSSAG00000093245	ENSSSAG00000093245	Gene Expression
ENSSSAG00000089931	ENSSSAG00000089931	Gene Expression
ENSSSAG00000085530	ENSSSAG00000085530	Gene Expression
ENSSSAG00000083054	ENSSSAG00000083054	Gene Expression
ENSSSAG00000082313	ENSSSAG00000082313	Gene Expression
ENSSSAG00000101375	ENSSSAG00000101375	Gene Expression
ENSSSAG00000117215	ENSSSAG00000117215	Gene Expression
ENSSSAG00000105326	ENSSSAG00000105326	Gene Expression
ENSSSAG00000089159	ENSSSAG00000089159	Gene Expression
ENSSSAG00000101321	ENSSSAG00000101321	Gene Expression
ENSSSAG00000084078	ENSSSAG00000084078	Gene Expression
ENSSSAG00000112504	ENSSSAG00000112504	Gene Expression
ENSSSAG00000090218	ENSSSAG00000090218	Gene Expression
ENSSSAG00000105429	ENSSSAG00000105429	Gene Expression
ENSSSAG00000095566	ENSSSAG00000095566	Gene Expression
ENSSSAG00000083815	ENSSSAG00000083815	Gene Expression
ENSSSAG00000104906	ENSSSAG00000104906	Gene Expression
ENSSSAG00000092906	ENSSSAG00000092906	Gene Expression
ENSSSAG00000083664	ENSSSAG00000083664	Gene Expression
ENSSSAG00000106109	ENSSSAG00000106109	Gene Expression
ENSSSAG00000099069	ENSSSAG00000099069	Gene Expression
ENSSSAG00000112187	ENSSSAG00000112187	Gene Expression
ENSSSAG00000096434	ENSSSAG00000096434	Gene Expression
ENSSSAG00000121178	ENSSSAG00000121178	Gene Expression
ENSSSAG00000114081	ENSSSAG00000114081	Gene Expression
ENSSSAG00000108391	ENSSSAG00000108391	Gene Expression
ENSSSAG00000109582	ENSSSAG00000109582	Gene Expression
ENSSSAG00000087247	ENSSSAG00000087247	Gene Expression
ENSSSAG00000082523	ENSSSAG00000082523	Gene Expression
ENSSSAG00000100921	ENSSSAG00000100921	Gene Expression
ENSSSAG00000084915	ENSSSAG00000084915	Gene Expression
ENSSSAG00000122149	ENSSSAG00000122149	Gene Expression
ENSSSAG00000112626	ENSSSAG00000112626	Gene Expression
ENSSSAG00000097964	ENSSSAG00000097964	Gene Expression
ENSSSAG00000104287	ENSSSAG00000104287	Gene Expression
ENSSSAG00000096319	ENSSSAG00000096319	Gene Expression
ENSSSAG00000098963	ENSSSAG00000098963	Gene Expression
ENSSSAG00000097723	ENSSSAG00000097723	Gene Expression
ENSSSAG00000091076	ENSSSAG00000091076	Gene Expression
ENSSSAG00000085602	ENSSSAG00000085602	Gene Expression
ENSSSAG00000119426	ENSSSAG00000119426	Gene Expression
ENSSSAG00000108654	ENSSSAG00000108654	Gene Expression
ENSSSAG00000096607	ENSSSAG00000096607	Gene Expression
ENSSSAG00000083320	ENSSSAG00000083320	Gene Expression
ENSSSAG00000085195	ENSSSAG00000085195	Gene Expression
ENSSSAG00000107642	ENSSSAG00000107642	Gene Expression
ENSSSAG00000107117	ENSSSAG00000107117	Gene Expression
ENSSSAG00000087651	ENSSSAG00000087651	Gene Expression
ENSSSAG00000089971	ENSSSAG00000089971	Gene Expression
ENSSSAG00000116180	ENSSSAG00000116180	Gene Expression
ENSSSAG00000088859	ENSSSAG00000088859	Gene Expression
ENSSSAG00000114320	ENSSSAG00000114320	Gene Expression
ENSSSAG00000085866	ENSSSAG00000085866	Gene Expression
ENSSSAG00000106803	ENSSSAG00000106803	Gene Expression
ENSSSAG00000099475	ENSSSAG00000099475	Gene Expression
ENSSSAG00000112805	ENSSSAG00000112805	Gene Expression
ENSSSAG00000086940	ENSSSAG00000086940	Gene Expression
ENSSSAG00000105894	ENSSSAG00000105894	Gene Expression
ENSSSAG00000107257	ENSSSAG00000107257	Gene Expression
ENSSSAG00000091639	ENSSSAG00000091639	Gene Expression
ENSSSAG00000086561	ENSSSAG00000086561	Gene Expression
ENSSSAG00000115918	ENSSSAG00000115918	Gene Expression
ENSSSAG00000101650	ENSSSAG00000101650	Gene Expression
ENSSSAG00000110127	ENSSSAG00000110127	Gene Expression
ENSSSAG00000093677	ENSSSAG00000093677	Gene Expression
ENSSSAG00000108838	SNORD36	Gene Expression
ENSSSAG00000097101	SNORD36	Gene Expression
ENSSSAG00000015924	cyfip2	Gene Expression
ENSSSAG00000111372	ENSSSAG00000111372	Gene Expression
ENSSSAG00000003066	ENSSSAG00000003066	Gene Expression
ENSSSAG00000069789	ints10	Gene Expression
ENSSSAG00000095562	clcb	Gene Expression
ENSSSAG00000097655	ENSSSAG00000097655	Gene Expression
ENSSSAG00000049820	PSMA6	Gene Expression
ENSSSAG00000105666	gabrb2a	Gene Expression
ENSSSAG00000007697	CDIN1	Gene Expression
ENSSSAG00000049873	ppp2r3c	Gene Expression
ENSSSAG00000092745	rtn4rl2b	Gene Expression
ENSSSAG00000074337	ENSSSAG00000074337	Gene Expression
ENSSSAG00000121791	tmx2a	Gene Expression
ENSSSAG00000113959	fam177a1	Gene Expression
ENSSSAG00000007719	meis2a	Gene Expression
ENSSSAG00000074348	ENSSSAG00000074348	Gene Expression
ENSSSAG00000074350	med19a	Gene Expression
ENSSSAG00000072987	ENSSSAG00000072987	Gene Expression
ENSSSAG00000091274	rpia	Gene Expression
ENSSSAG00000069568	ENSSSAG00000069568	Gene Expression
ENSSSAG00000089691	ENSSSAG00000089691	Gene Expression
ENSSSAG00000083032	ankrd13b	Gene Expression
ENSSSAG00000103995	fgfr3	Gene Expression
ENSSSAG00000074361	slc43a1a	Gene Expression
ENSSSAG00000004585	ap2m1b	Gene Expression
ENSSSAG00000073060	pitx2	Gene Expression
ENSSSAG00000109329	ENSSSAG00000109329	Gene Expression
ENSSSAG00000113202	mrap	Gene Expression
ENSSSAG00000052635	ENSSSAG00000052635	Gene Expression
ENSSSAG00000073664	ANKRD50	Gene Expression
ENSSSAG00000110741	ENSSSAG00000110741	Gene Expression
ENSSSAG00000085577	ENSSSAG00000085577	Gene Expression
ENSSSAG00000052615	ENSSSAG00000052615	Gene Expression
ENSSSAG00000087462	ENSSSAG00000087462	Gene Expression
ENSSSAG00000096733	ENSSSAG00000096733	Gene Expression
ENSSSAG00000073671	FAT4	Gene Expression
ENSSSAG00000042568	ENSSSAG00000042568	Gene Expression
ENSSSAG00000109808	ENSSSAG00000109808	Gene Expression
ENSSSAG00000052600	or112-1	Gene Expression
ENSSSAG00000073069	zgc:77938	Gene Expression
ENSSSAG00000046647	arrb1	Gene Expression
ENSSSAG00000098076	PPP2R2C	Gene Expression
ENSSSAG00000002965	ENSSSAG00000002965	Gene Expression
ENSSSAG00000069862	ube2ka	Gene Expression
ENSSSAG00000110081	ENSSSAG00000110081	Gene Expression
ENSSSAG00000002971	ENSSSAG00000002971	Gene Expression
ENSSSAG00000002982	ENSSSAG00000002982	Gene Expression
ENSSSAG00000044330	ENSSSAG00000044330	Gene Expression
ENSSSAG00000108796	fam199x	Gene Expression
ENSSSAG00000057087	ENSSSAG00000057087	Gene Expression
ENSSSAG00000057116	commd5	Gene Expression
ENSSSAG00000057147	ENSSSAG00000057147	Gene Expression
ENSSSAG00000073594	tlx2	Gene Expression
ENSSSAG00000073128	ENSSSAG00000073128	Gene Expression
ENSSSAG00000079005	ENSSSAG00000079005	Gene Expression
ENSSSAG00000073159	ENSSSAG00000073159	Gene Expression
ENSSSAG00000086331	ENSSSAG00000086331	Gene Expression
ENSSSAG00000115953	ENSSSAG00000115953	Gene Expression
ENSSSAG00000053100	wdr62	Gene Expression
ENSSSAG00000007967	capn3a	Gene Expression
ENSSSAG00000104182	ENSSSAG00000104182	Gene Expression
ENSSSAG00000073187	rnf130	Gene Expression
ENSSSAG00000054128	znf106a	Gene Expression
ENSSSAG00000095637	ENSSSAG00000095637	Gene Expression
ENSSSAG00000005088	pacc1	Gene Expression
ENSSSAG00000089446	ENSSSAG00000089446	Gene Expression
ENSSSAG00000052752	ENSSSAG00000052752	Gene Expression
ENSSSAG00000120445	ENSSSAG00000120445	Gene Expression
ENSSSAG00000090619	ENSSSAG00000090619	Gene Expression
ENSSSAG00000063729	ENSSSAG00000063729	Gene Expression
ENSSSAG00000089004	ENSSSAG00000089004	Gene Expression
ENSSSAG00000094853	ENSSSAG00000094853	Gene Expression
ENSSSAG00000061838	ENSSSAG00000061838	Gene Expression
ENSSSAG00000073443	sqstm1	Gene Expression
ENSSSAG00000085821	ENSSSAG00000085821	Gene Expression
ENSSSAG00000071313	ENSSSAG00000071313	Gene Expression
ENSSSAG00000111389	ENSSSAG00000111389	Gene Expression
ENSSSAG00000109350	ENSSSAG00000109350	Gene Expression
ENSSSAG00000073271	TBC1D9B	Gene Expression
ENSSSAG00000070806	ENSSSAG00000070806	Gene Expression
ENSSSAG00000105154	ENSSSAG00000105154	Gene Expression
ENSSSAG00000120746	ENSSSAG00000120746	Gene Expression
ENSSSAG00000007327	qrsl1	Gene Expression
ENSSSAG00000113883	stx11a	Gene Expression
ENSSSAG00000059492	ENSSSAG00000059492	Gene Expression
ENSSSAG00000071341	ddo	Gene Expression
ENSSSAG00000098580	ENSSSAG00000098580	Gene Expression
ENSSSAG00000109618	sash1b	Gene Expression
ENSSSAG00000049174	atl1	Gene Expression
ENSSSAG00000040875	map4k5	Gene Expression
ENSSSAG00000108807	ENSSSAG00000108807	Gene Expression
ENSSSAG00000073665	ENSSSAG00000073665	Gene Expression
ENSSSAG00000069187	ENSSSAG00000069187	Gene Expression
ENSSSAG00000073667	ENSSSAG00000073667	Gene Expression
ENSSSAG00000069398	ENSSSAG00000069398	Gene Expression
ENSSSAG00000069411	ENSSSAG00000069411	Gene Expression
ENSSSAG00000069434	tulp4b	Gene Expression
ENSSSAG00000007419	rtn4ip1	Gene Expression
ENSSSAG00000118203	mgat4b	Gene Expression
ENSSSAG00000113603	slc18b1	Gene Expression
ENSSSAG00000099814	ENSSSAG00000099814	Gene Expression
ENSSSAG00000039308	ENSSSAG00000039308	Gene Expression
ENSSSAG00000090568	ENSSSAG00000090568	Gene Expression
ENSSSAG00000104435	ENSSSAG00000104435	Gene Expression
ENSSSAG00000002943	clmn	Gene Expression
ENSSSAG00000002970	SYNE3	Gene Expression
ENSSSAG00000103562	fbxo34	Gene Expression
ENSSSAG00000114319	ENSSSAG00000114319	Gene Expression
ENSSSAG00000071486	tbpl2	Gene Expression
ENSSSAG00000071598	mapkbp1	Gene Expression
ENSSSAG00000039191	ENSSSAG00000039191	Gene Expression
ENSSSAG00000071609	ENSSSAG00000071609	Gene Expression
ENSSSAG00000069207	ENSSSAG00000069207	Gene Expression
ENSSSAG00000068788	ENSSSAG00000068788	Gene Expression
ENSSSAG00000084162	ENSSSAG00000084162	Gene Expression
ENSSSAG00000053048	ENSSSAG00000053048	Gene Expression
ENSSSAG00000052708	ENSSSAG00000052708	Gene Expression
ENSSSAG00000052699	ENSSSAG00000052699	Gene Expression
ENSSSAG00000071619	tyro3	Gene Expression
ENSSSAG00000109438	ENSSSAG00000109438	Gene Expression
ENSSSAG00000052689	ENSSSAG00000052689	Gene Expression
ENSSSAG00000113329	ENSSSAG00000113329	Gene Expression
ENSSSAG00000047172	ENSSSAG00000047172	Gene Expression
ENSSSAG00000082438	ENSSSAG00000082438	Gene Expression
ENSSSAG00000042132	cnih1	Gene Expression
ENSSSAG00000010091	lgals3a	Gene Expression
ENSSSAG00000103444	sav1	Gene Expression
ENSSSAG00000118026	nin	Gene Expression
ENSSSAG00000111656	ENSSSAG00000111656	Gene Expression
ENSSSAG00000087979	ENSSSAG00000087979	Gene Expression
ENSSSAG00000003213	ism2a	Gene Expression
ENSSSAG00000099893	ENSSSAG00000099893	Gene Expression
ENSSSAG00000112478	ENSSSAG00000112478	Gene Expression
ENSSSAG00000088414	ENSSSAG00000088414	Gene Expression
ENSSSAG00000003244	ENSSSAG00000003244	Gene Expression
ENSSSAG00000005247	GABRG1	Gene Expression
ENSSSAG00000083270	ENSSSAG00000083270	Gene Expression
ENSSSAG00000088380	ENSSSAG00000088380	Gene Expression
ENSSSAG00000115885	ENSSSAG00000115885	Gene Expression
ENSSSAG00000104517	ENSSSAG00000104517	Gene Expression
ENSSSAG00000112946	ENSSSAG00000112946	Gene Expression
ENSSSAG00000081737	ENSSSAG00000081737	Gene Expression
ENSSSAG00000096363	ENSSSAG00000096363	Gene Expression
ENSSSAG00000092992	ENSSSAG00000092992	Gene Expression
ENSSSAG00000108759	ENSSSAG00000108759	Gene Expression
ENSSSAG00000085167	ENSSSAG00000085167	Gene Expression
ENSSSAG00000118553	ENSSSAG00000118553	Gene Expression
ENSSSAG00000108753	ENSSSAG00000108753	Gene Expression
ENSSSAG00000122145	ENSSSAG00000122145	Gene Expression
ENSSSAG00000093244	ENSSSAG00000093244	Gene Expression
ENSSSAG00000107366	ENSSSAG00000107366	Gene Expression
ENSSSAG00000117400	ENSSSAG00000117400	Gene Expression
ENSSSAG00000101449	ENSSSAG00000101449	Gene Expression
ENSSSAG00000088051	ENSSSAG00000088051	Gene Expression
ENSSSAG00000083562	ENSSSAG00000083562	Gene Expression
ENSSSAG00000110545	ENSSSAG00000110545	Gene Expression
ENSSSAG00000103860	ENSSSAG00000103860	Gene Expression
ENSSSAG00000109107	ENSSSAG00000109107	Gene Expression
ENSSSAG00000113986	ENSSSAG00000113986	Gene Expression
ENSSSAG00000082585	ENSSSAG00000082585	Gene Expression
ENSSSAG00000116738	ENSSSAG00000116738	Gene Expression
ENSSSAG00000104660	ENSSSAG00000104660	Gene Expression
ENSSSAG00000103760	ENSSSAG00000103760	Gene Expression
ENSSSAG00000106266	ENSSSAG00000106266	Gene Expression
ENSSSAG00000120644	ENSSSAG00000120644	Gene Expression
ENSSSAG00000106396	ENSSSAG00000106396	Gene Expression
ENSSSAG00000105054	ENSSSAG00000105054	Gene Expression
ENSSSAG00000117088	ENSSSAG00000117088	Gene Expression
ENSSSAG00000086019	ENSSSAG00000086019	Gene Expression
ENSSSAG00000097840	ENSSSAG00000097840	Gene Expression
ENSSSAG00000116472	ENSSSAG00000116472	Gene Expression
ENSSSAG00000093233	ENSSSAG00000093233	Gene Expression
ENSSSAG00000107587	ENSSSAG00000107587	Gene Expression
ENSSSAG00000087167	ENSSSAG00000087167	Gene Expression
ENSSSAG00000094077	ENSSSAG00000094077	Gene Expression
ENSSSAG00000101927	ENSSSAG00000101927	Gene Expression
ENSSSAG00000097916	ENSSSAG00000097916	Gene Expression
ENSSSAG00000092164	ENSSSAG00000092164	Gene Expression
ENSSSAG00000113720	ENSSSAG00000113720	Gene Expression
ENSSSAG00000098793	ENSSSAG00000098793	Gene Expression
ENSSSAG00000073792	ENSSSAG00000073792	Gene Expression
ENSSSAG00000093007	ENSSSAG00000093007	Gene Expression
ENSSSAG00000112298	ENSSSAG00000112298	Gene Expression
ENSSSAG00000100940	ENSSSAG00000100940	Gene Expression
ENSSSAG00000099301	ENSSSAG00000099301	Gene Expression
ENSSSAG00000111342	ENSSSAG00000111342	Gene Expression
ENSSSAG00000085566	ENSSSAG00000085566	Gene Expression
ENSSSAG00000115710	ENSSSAG00000115710	Gene Expression
ENSSSAG00000105820	ENSSSAG00000105820	Gene Expression
ENSSSAG00000069309	vpp3	Gene Expression
ENSSSAG00000106598	ENSSSAG00000106598	Gene Expression
ENSSSAG00000115923	ENSSSAG00000115923	Gene Expression
ENSSSAG00000089220	ENSSSAG00000089220	Gene Expression
ENSSSAG00000102005	ENSSSAG00000102005	Gene Expression
ENSSSAG00000101888	ENSSSAG00000101888	Gene Expression
ENSSSAG00000110022	ENSSSAG00000110022	Gene Expression
ENSSSAG00000114624	ENSSSAG00000114624	Gene Expression
ENSSSAG00000102015	ENSSSAG00000102015	Gene Expression
ENSSSAG00000091337	ENSSSAG00000091337	Gene Expression
ENSSSAG00000002384	U1	Gene Expression
ENSSSAG00000073757	dnajc5gb	Gene Expression
ENSSSAG00000051995	actn1	Gene Expression
ENSSSAG00000121283	ENSSSAG00000121283	Gene Expression
ENSSSAG00000092008	GABRA2	Gene Expression
ENSSSAG00000071651	hhipl1	Gene Expression
ENSSSAG00000069656	ENSSSAG00000069656	Gene Expression
ENSSSAG00000064588	ENSSSAG00000064588	Gene Expression
ENSSSAG00000007575	crybg1a	Gene Expression
ENSSSAG00000069685	ENSSSAG00000069685	Gene Expression
ENSSSAG00000069703	ENSSSAG00000069703	Gene Expression
ENSSSAG00000117958	ccdc85ca	Gene Expression
ENSSSAG00000071960	setd3	Gene Expression
ENSSSAG00000053578	ryr1b	Gene Expression
ENSSSAG00000096391	xkrx	Gene Expression
ENSSSAG00000005664	ENSSSAG00000005664	Gene Expression
ENSSSAG00000119928	ENSSSAG00000119928	Gene Expression
ENSSSAG00000071984	BCL11B	Gene Expression
ENSSSAG00000007567	DEFB3	Gene Expression
ENSSSAG00000064994	ENSSSAG00000064994	Gene Expression
ENSSSAG00000092027	ccr6b	Gene Expression
ENSSSAG00000082020	ENSSSAG00000082020	Gene Expression
ENSSSAG00000064401	STRN3	Gene Expression
ENSSSAG00000041513	RTN1	Gene Expression
ENSSSAG00000007665	pxdn	Gene Expression
ENSSSAG00000039511	ENSSSAG00000039511	Gene Expression
ENSSSAG00000092541	ENSSSAG00000092541	Gene Expression
ENSSSAG00000041815	LRRC9	Gene Expression
ENSSSAG00000105485	ENSSSAG00000105485	Gene Expression
ENSSSAG00000018627	ENSSSAG00000018627	Gene Expression
ENSSSAG00000070734	ENSSSAG00000070734	Gene Expression
ENSSSAG00000070740	ENSSSAG00000070740	Gene Expression
ENSSSAG00000070750	ENSSSAG00000070750	Gene Expression
ENSSSAG00000020818	ENSSSAG00000020818	Gene Expression
ENSSSAG00000022030	ENSSSAG00000022030	Gene Expression
ENSSSAG00000070758	ksr1b	Gene Expression
ENSSSAG00000070790	wsb1	Gene Expression
ENSSSAG00000066854	HECTD1	Gene Expression
ENSSSAG00000070803	cuedc1b	Gene Expression
ENSSSAG00000085952	ENSSSAG00000085952	Gene Expression
ENSSSAG00000070824	vezf1b	Gene Expression
ENSSSAG00000120507	ENSSSAG00000120507	Gene Expression
ENSSSAG00000040173	ENSSSAG00000040173	Gene Expression
ENSSSAG00000069166	dtd2	Gene Expression
ENSSSAG00000040288	ENSSSAG00000040288	Gene Expression
ENSSSAG00000069171	NUBPL	Gene Expression
ENSSSAG00000040208	ENSSSAG00000040208	Gene Expression
ENSSSAG00000076178	zgc:112083	Gene Expression
ENSSSAG00000102318	ENSSSAG00000102318	Gene Expression
ENSSSAG00000047752	ENSSSAG00000047752	Gene Expression
ENSSSAG00000097182	ENSSSAG00000097182	Gene Expression
ENSSSAG00000047782	ENSSSAG00000047782	Gene Expression
ENSSSAG00000037680	auts2b	Gene Expression
ENSSSAG00000069185	arhgap5	Gene Expression
ENSSSAG00000075846	med13b	Gene Expression
ENSSSAG00000088484	ENSSSAG00000088484	Gene Expression
ENSSSAG00000069193	akap6	Gene Expression
ENSSSAG00000069230	NPAS3	Gene Expression
ENSSSAG00000087745	daam1a	Gene Expression
ENSSSAG00000074429	ssrp1a	Gene Expression
ENSSSAG00000007790	slc35f4	Gene Expression
ENSSSAG00000005554	GABRB1	Gene Expression
ENSSSAG00000048732	ENSSSAG00000048732	Gene Expression
ENSSSAG00000087659	CPLX1	Gene Expression
ENSSSAG00000048740	smu1a	Gene Expression
ENSSSAG00000053651	ppid	Gene Expression
ENSSSAG00000085740	NAA30	Gene Expression
ENSSSAG00000089422	ENSSSAG00000089422	Gene Expression
ENSSSAG00000005612	commd8	Gene Expression
ENSSSAG00000005678	ATP10D	Gene Expression
ENSSSAG00000046804	cdx4	Gene Expression
ENSSSAG00000053698	etfdh	Gene Expression
ENSSSAG00000050164	jkamp	Gene Expression
ENSSSAG00000070963	cfl2	Gene Expression
ENSSSAG00000070981	baz1a	Gene Expression
ENSSSAG00000071046	sec23a	Gene Expression
ENSSSAG00000071013	srp54	Gene Expression
ENSSSAG00000117846	ENSSSAG00000117846	Gene Expression
ENSSSAG00000071151	clec14a	Gene Expression
ENSSSAG00000101610	sstr1a	Gene Expression
ENSSSAG00000071160	foxa1	Gene Expression
ENSSSAG00000117079	ENSSSAG00000117079	Gene Expression
ENSSSAG00000071166	PSMA3	Gene Expression
ENSSSAG00000115738	ENSSSAG00000115738	Gene Expression
ENSSSAG00000037917	ENSSSAG00000037917	Gene Expression
ENSSSAG00000008025	spred1	Gene Expression
ENSSSAG00000071597	eif4ebp3l	Gene Expression
ENSSSAG00000071199	arid4a	Gene Expression
ENSSSAG00000071594	ENSSSAG00000071594	Gene Expression
ENSSSAG00000040583	ENSSSAG00000040583	Gene Expression
ENSSSAG00000075710	ENSSSAG00000075710	Gene Expression
ENSSSAG00000091298	ENSSSAG00000091298	Gene Expression
ENSSSAG00000075730	slc7a2	Gene Expression
ENSSSAG00000096856	ENSSSAG00000096856	Gene Expression
ENSSSAG00000097445	ENSSSAG00000097445	Gene Expression
ENSSSAG00000042631	dhrs7	Gene Expression
ENSSSAG00000098454	ENSSSAG00000098454	Gene Expression
ENSSSAG00000006971	lamtor3	Gene Expression
ENSSSAG00000006981	zgc:123321	Gene Expression
ENSSSAG00000008081	fam98b	Gene Expression
ENSSSAG00000097614	six6a	Gene Expression
ENSSSAG00000008123	ptpn21	Gene Expression
ENSSSAG00000075722	ENSSSAG00000075722	Gene Expression
ENSSSAG00000075719	pdgfrl	Gene Expression
ENSSSAG00000076163	RPS6KB1	Gene Expression
ENSSSAG00000075814	mtmr7a	Gene Expression
ENSSSAG00000104910	ENSSSAG00000104910	Gene Expression
ENSSSAG00000048089	ENSSSAG00000048089	Gene Expression
ENSSSAG00000117997	cnot7	Gene Expression
ENSSSAG00000076033	zdhhc2	Gene Expression
ENSSSAG00000039970	ENSSSAG00000039970	Gene Expression
ENSSSAG00000040367	ENSSSAG00000040367	Gene Expression
ENSSSAG00000040043	VMP1	Gene Expression
ENSSSAG00000008625	spata7	Gene Expression
ENSSSAG00000008640	kcnk10b	Gene Expression
ENSSSAG00000038616	cab39l1	Gene Expression
ENSSSAG00000103975	gpc3	Gene Expression
ENSSSAG00000042131	gpc4	Gene Expression
ENSSSAG00000070730	mbnl3	Gene Expression
ENSSSAG00000008685	gpr65	Gene Expression
ENSSSAG00000091452	bdkrb1	Gene Expression
ENSSSAG00000070785	hs6st2	Gene Expression
ENSSSAG00000101732	ENSSSAG00000101732	Gene Expression
ENSSSAG00000070713	brd8	Gene Expression
ENSSSAG00000008709	ENSSSAG00000008709	Gene Expression
ENSSSAG00000087822	ENSSSAG00000087822	Gene Expression
ENSSSAG00000094958	C14orf132	Gene Expression
ENSSSAG00000093628	ENSSSAG00000093628	Gene Expression
ENSSSAG00000070706	sting1	Gene Expression
ENSSSAG00000090117	ENSSSAG00000090117	Gene Expression
ENSSSAG00000104610	ENSSSAG00000104610	Gene Expression
ENSSSAG00000063814	ppp3cb	Gene Expression
ENSSSAG00000043909	ENSSSAG00000043909	Gene Expression
ENSSSAG00000056657	ENSSSAG00000056657	Gene Expression
ENSSSAG00000043972	ENSSSAG00000043972	Gene Expression
ENSSSAG00000040316	ENSSSAG00000040316	Gene Expression
ENSSSAG00000040756	atm	Gene Expression
ENSSSAG00000044041	ENSSSAG00000044041	Gene Expression
ENSSSAG00000110266	ENSSSAG00000110266	Gene Expression
ENSSSAG00000044157	SIPA1L1	Gene Expression
ENSSSAG00000049728	ENSSSAG00000049728	Gene Expression
ENSSSAG00000044131	ENSSSAG00000044131	Gene Expression
ENSSSAG00000083512	ube2d2	Gene Expression
ENSSSAG00000112632	ENSSSAG00000112632	Gene Expression
ENSSSAG00000063554	cxxc5b	Gene Expression
